user_id,age_group,location,device_type,suscription_type,days_since_registration,total_purchases,avg_order_value,last_purchase_days,session_last_30_days,time_on_site_minutes,pages_per_session,cart_abandonment_rate,purchase_frequency,dar_promocion
user_005567,26-35,Córdoba,Desktop,Free,217,18,329.02,20.0,2,30.5,5.9,0.294,2.49,1
user_005568,46-55,Buenos Aires,Móvil,Basic,83,8,437.81,98.0,11,65.2,5.2,0.946,2.89,0
user_005569,26-35,Córdoba,Desktop,Premium,276,39,210.89,128.0,17,39.5,1.5,0.926,4.24,1
user_005570,26-35,Mendoza,Móvil,Premium,53,28,35.3,155.0,27,26.6,2.5,0.375,15.85,1
user_005571,36-45,Córdoba,Móvil,Free,75,40,129.62,64.0,27,31.6,16.3,0.648,,0
user_005572,26-35,Buenos Aires,Móvil,Basic,54,19,171.15,128.0,8,30.8,13.4,0.062,10.56,0
user_005573,46-55,Buenos Aires,Móvil,Premium,279,7,440.44,79.0,20,47.0,7.3,0.687,0.75,1
user_005574,56+,Otros,Móvil,Free,31,4,499.28,129.0,7,53.9,16.9,1.0,3.87,0
user_005575,36-45,Mendoza,Desktop,Premium,349,34,57.68,165.0,24,27.1,11.0,0.113,2.92,1
user_005576,26-35,Buenos Aires,Desktop,Free,343,44,395.82,65.0,10,103.0,5.4,0.991,3.85,0
user_005577,18-25,Córdoba,Móvil,Enterprise,21,44,41.51,174.0,25,40.5,19.2,,44.0,1
user_005578,26-35,Mendoza,Desktop,Free,75,22,450.21,134.0,20,112.4,2.3,0.341,8.8,1
user_005579,26-35,Córdoba,Desktop,Premium,320,0,13.37,999.0,16,65.5,10.9,,,1
user_005580,36-45,Buenos Aires,Desktop,Free,124,29,449.31,42.0,5,22.3,8.0,,,0
user_005581,,Otros,Desktop,Free,146,48,146.68,59.0,11,35.2,11.6,,9.86,0
user_005582,26-35,Córdoba,Desktop,Premium,113,4,299.52,155.0,23,5.9,9.5,0.472,1.06,1
user_005583,18-25,Buenos Aires,Móvil,Premium,239,44,407.22,116.0,21,38.9,18.3,,,1
user_005584,56+,Buenos Aires,Desktop,Free,196,4,316.63,147.0,8,5.7,1.4,0.265,0.61,1
user_005585,46-55,Córdoba,Móvil,Basic,145,39,408.14,133.0,17,116.8,3.0,0.968,8.07,0
user_005586,18-25,Otros,Desktop,Basic,292,49,384.03,8.0,10,80.3,15.6,0.921,5.03,1
user_005587,36-45,Rosario,Desktop,Enterprise,203,2,133.36,94.0,7,,18.3,0.406,0.3,1
user_005588,26-35,Buenos Aires,Desktop,Premium,157,37,202.25,7.0,28,98.4,10.2,,7.07,1
user_005589,36-45,Buenos Aires,Desktop,Basic,85,8,112.55,7.0,11,55.2,19.5,0.116,2.82,1
user_005590,18-25,Córdoba,Desktop,Basic,142,49,347.26,122.0,7,32.5,10.9,0.869,,0
user_005591,46-55,Buenos Aires,Móvil,Premium,31,18,152.39,0.0,20,,14.6,,17.42,1
user_005592,36-45,Buenos Aires,Móvil,Basic,106,50,437.97,37.0,2,75.2,13.8,0.813,,1
user_005593,18-25,Buenos Aires,Móvil,Free,248,30,306.45,53.0,9,114.9,11.1,0.346,3.63,0
user_005594,46-55,Mendoza,Móvil,Basic,237,16,22.15,79.0,21,92.1,18.9,0.291,,0
user_005595,26-35,Buenos Aires,Móvil,Basic,316,46,378.16,73.0,26,12.3,2.0,0.062,4.37,1
user_005596,26-35,Buenos Aires,Tablet,Premium,253,17,400.94,29.0,4,90.1,1.7,0.804,2.02,1
user_005597,26-35,Córdoba,Desktop,Basic,21,44,417.53,83.0,13,71.6,1.1,0.132,44.0,0
user_005598,36-45,Buenos Aires,Móvil,Basic,79,32,256.01,112.0,25,17.7,3.9,0.062,12.15,0
user_005599,26-35,Otros,Móvil,Basic,197,29,81.48,97.0,26,72.2,15.7,0.917,4.42,1
user_005600,26-35,Rosario,Desktop,Basic,138,50,223.79,15.0,2,,14.6,0.045,10.87,0
user_005601,46-55,Buenos Aires,Móvil,Free,175,18,347.99,89.0,2,53.0,10.4,0.844,3.09,1
user_005602,56+,Buenos Aires,Móvil,Basic,279,20,79.46,23.0,15,15.6,9.0,,2.15,0
user_005603,26-35,Buenos Aires,Desktop,Premium,66,30,78.76,6.0,2,92.8,5.9,0.652,13.64,1
user_005604,56+,Córdoba,Móvil,Free,204,20,281.43,179.0,18,84.9,5.0,0.554,2.94,1
user_005605,,La Plata,Móvil,Enterprise,319,15,443.11,36.0,11,77.4,8.4,0.115,1.41,1
user_005606,26-35,Mendoza,Desktop,Premium,195,15,13.75,142.0,25,114.4,18.8,0.5,2.31,0
user_005607,18-25,Buenos Aires,Móvil,Basic,171,5,23.58,16.0,1,52.7,14.0,0.937,0.88,1
user_005608,36-45,Mendoza,Desktop,Premium,332,5,269.31,51.0,22,18.7,14.2,0.431,,0
user_005609,56+,Otros,Desktop,Free,267,1,338.34,141.0,2,67.8,11.6,0.875,0.11,0
user_005610,46-55,Buenos Aires,Desktop,Free,249,4,96.63,16.0,9,20.8,13.6,0.827,0.48,0
user_005611,46-55,Otros,Tablet,Enterprise,167,43,48.97,79.0,2,40.0,14.6,,7.72,0
user_005612,46-55,Mendoza,Desktop,Premium,324,13,277.69,52.0,0,6.4,8.3,0.796,1.2,0
user_005613,18-25,Otros,Móvil,Basic,33,50,482.51,91.0,30,55.9,9.9,,,1
user_005614,26-35,Mendoza,,Basic,177,18,325.29,5.0,17,71.2,6.9,0.138,3.05,1
user_005615,18-25,Mendoza,Desktop,Free,120,0,104.59,999.0,12,32.2,6.7,0.08,0.0,0
user_005616,56+,Otros,Móvil,Premium,244,16,368.65,92.0,4,86.0,3.6,,1.97,0
user_005617,56+,Rosario,Móvil,Free,217,32,177.15,18.0,8,11.8,5.5,0.392,,1
user_005618,18-25,La Plata,Móvil,Basic,262,6,125.25,48.0,29,78.6,1.2,0.428,0.69,1
user_005619,56+,Buenos Aires,Móvil,Basic,44,15,251.4,52.0,22,118.2,16.8,0.469,10.23,1
user_005620,36-45,Córdoba,Desktop,,13,13,373.22,94.0,23,76.2,15.1,0.152,13.0,0
user_005621,18-25,Córdoba,Móvil,Basic,305,13,334.69,12.0,16,58.4,11.8,0.885,,1
user_005622,18-25,Rosario,Móvil,Basic,260,41,306.31,161.0,20,73.3,18.9,0.812,4.73,1
user_005623,18-25,La Plata,Desktop,Basic,355,35,286.26,168.0,29,,10.6,0.118,,0
user_005624,26-35,Buenos Aires,Móvil,,304,33,216.61,138.0,7,,8.0,0.718,3.26,1
user_005625,,Córdoba,Tablet,Basic,361,42,476.09,151.0,13,60.5,9.7,,3.49,0
user_005626,18-25,Buenos Aires,Móvil,Free,74,12,331.48,147.0,16,87.0,13.0,0.382,4.86,0
user_005627,26-35,Rosario,Tablet,Basic,102,43,388.53,7.0,28,18.3,1.8,,12.65,0
user_005628,26-35,Buenos Aires,Desktop,Free,175,40,139.17,149.0,17,5.4,6.7,0.387,,1
user_005629,36-45,La Plata,Móvil,Basic,70,41,339.83,27.0,10,,8.4,0.765,17.57,0
user_005630,26-35,Córdoba,Tablet,Free,173,49,130.77,69.0,17,102.2,17.9,0.963,8.5,1
user_005631,26-35,Córdoba,Desktop,Premium,199,41,380.21,106.0,6,26.9,7.5,0.445,6.18,1
user_005632,36-45,Buenos Aires,Móvil,Enterprise,106,37,195.12,22.0,30,84.7,6.8,,10.47,1
user_005633,36-45,Buenos Aires,Móvil,Basic,174,38,402.42,89.0,15,15.6,10.2,0.384,6.55,0
user_005634,26-35,Buenos Aires,Móvil,Basic,316,40,176.3,150.0,13,2.4,18.5,0.521,3.8,0
user_005635,18-25,La Plata,Móvil,Premium,185,23,21.22,171.0,9,35.4,9.3,0.802,3.73,0
user_005636,36-45,,Móvil,Basic,227,45,342.66,16.0,17,14.0,6.4,0.44,5.95,1
user_005637,26-35,Córdoba,Móvil,Basic,204,50,222.48,178.0,21,2.4,1.7,0.507,7.35,1
user_005638,26-35,Otros,Móvil,,28,14,217.75,157.0,22,103.4,1.7,0.468,14.0,1
user_005639,,Otros,Móvil,Free,149,0,287.65,999.0,21,55.3,7.1,,0.0,1
user_005640,,Otros,Desktop,Free,350,49,152.58,58.0,23,11.6,15.6,0.725,4.2,0
user_005641,26-35,Buenos Aires,Tablet,Basic,15,6,255.48,129.0,11,28.9,5.9,0.763,6.0,1
user_005642,46-55,La Plata,Móvil,Free,165,33,423.83,38.0,12,25.7,4.2,0.92,,0
user_005643,26-35,Otros,Móvil,Premium,342,21,240.15,131.0,22,,9.0,0.966,1.84,0
user_005644,46-55,Buenos Aires,Desktop,Free,175,33,215.56,130.0,5,56.9,8.6,0.743,5.66,0
user_005645,18-25,Córdoba,Móvil,Basic,342,45,225.51,65.0,3,66.4,2.4,0.503,,0
user_005646,26-35,Rosario,Tablet,Premium,301,6,389.55,28.0,18,33.2,4.2,0.538,0.6,1
user_005647,,Rosario,Móvil,Premium,294,16,221.76,95.0,14,88.3,11.1,0.692,1.63,1
user_005648,26-35,Córdoba,Móvil,Enterprise,95,30,482.95,119.0,9,40.6,3.1,,9.47,1
user_005649,18-25,Buenos Aires,Desktop,Basic,137,12,70.72,176.0,20,98.5,11.3,0.442,,1
user_005650,26-35,Córdoba,Móvil,Basic,300,46,62.66,90.0,8,,15.5,,4.6,0
user_005651,26-35,,Móvil,Basic,141,1,142.84,26.0,8,100.0,7.4,0.961,0.21,1
user_005652,56+,Buenos Aires,Móvil,Free,92,15,190.26,8.0,12,,17.9,0.458,,1
user_005653,46-55,Otros,Desktop,Basic,201,2,423.01,72.0,4,9.1,1.1,0.951,,0
user_005654,36-45,Córdoba,Desktop,Basic,15,29,209.63,1.0,2,81.8,8.7,,29.0,0
user_005655,56+,Rosario,Móvil,Premium,28,36,372.93,126.0,29,65.0,18.8,0.389,36.0,1
user_005656,18-25,Mendoza,Desktop,Basic,0,33,302.68,145.0,15,88.6,18.8,0.947,33.0,0
user_005657,18-25,Buenos Aires,Desktop,Premium,43,32,494.12,179.0,7,,17.7,,22.33,1
user_005658,26-35,Buenos Aires,Móvil,Premium,269,5,308.68,174.0,4,86.1,14.4,0.261,0.56,0
user_005659,26-35,La Plata,Tablet,,163,12,366.41,45.0,4,112.3,18.4,0.329,2.21,0
user_005660,26-35,Córdoba,Desktop,Premium,178,42,151.09,142.0,26,100.6,1.2,,7.08,1
user_005661,36-45,Buenos Aires,Móvil,Free,174,8,271.26,145.0,23,18.8,6.8,0.996,1.38,1
user_005662,26-35,Otros,Tablet,Premium,27,45,149.3,173.0,16,79.5,2.1,,,1
user_005663,46-55,Buenos Aires,Móvil,Free,129,35,434.6,8.0,25,88.8,11.9,0.607,8.14,0
user_005664,26-35,Buenos Aires,Desktop,Free,151,40,238.05,27.0,5,112.3,1.2,0.137,7.95,0
user_005665,46-55,Rosario,Desktop,Free,203,24,12.69,47.0,4,33.0,13.4,,3.55,1
user_005666,56+,Rosario,Móvil,Premium,37,12,237.34,4.0,1,47.2,6.9,0.616,9.73,0
user_005667,26-35,Otros,Móvil,Free,156,23,170.04,10.0,14,75.6,4.6,0.78,4.42,1
user_005668,18-25,Mendoza,Móvil,Basic,362,19,141.01,151.0,3,27.2,12.9,0.844,1.57,0
user_005669,36-45,Buenos Aires,Desktop,Free,365,7,293.59,104.0,8,,15.3,0.382,0.58,1
user_005670,26-35,Buenos Aires,Desktop,Basic,315,11,93.37,28.0,7,,17.5,0.745,,0
user_005671,26-35,Buenos Aires,Móvil,Free,70,47,87.46,30.0,6,68.7,13.1,0.136,20.14,0
user_005672,26-35,La Plata,Móvil,Free,89,11,252.51,81.0,1,21.5,2.9,,3.71,0
user_005673,18-25,La Plata,Móvil,Premium,49,38,413.22,148.0,10,27.6,3.7,,23.27,1
user_005674,36-45,Córdoba,Móvil,Basic,197,11,408.4,169.0,17,11.6,6.6,0.653,1.68,0
user_005675,36-45,La Plata,Desktop,Basic,239,19,346.96,31.0,19,103.1,9.9,0.606,2.38,1
user_005676,,Córdoba,Móvil,Basic,90,38,409.36,26.0,3,42.4,16.2,0.209,12.67,0
user_005677,46-55,Rosario,Tablet,Free,307,18,63.75,0.0,30,111.1,6.7,0.978,1.76,0
user_005678,36-45,La Plata,Móvil,Basic,79,24,476.63,165.0,20,4.5,1.5,0.547,,0
user_005679,18-25,Córdoba,Móvil,Free,42,41,347.9,144.0,6,,3.5,0.986,,1
user_005680,18-25,Mendoza,Desktop,Free,6,26,346.95,118.0,19,86.3,17.7,0.426,26.0,0
user_005681,46-55,Buenos Aires,Desktop,Enterprise,329,39,162.25,69.0,22,3.3,5.3,0.348,3.56,1
user_005682,26-35,,Móvil,Basic,70,10,161.65,161.0,18,55.1,1.8,,4.29,1
user_005683,26-35,,Móvil,Basic,357,35,421.54,29.0,18,,18.7,0.061,2.94,0
user_005684,56+,Buenos Aires,Desktop,Basic,21,22,151.57,68.0,0,17.8,15.3,0.429,22.0,0
user_005685,46-55,Córdoba,Móvil,Basic,166,6,166.44,110.0,23,78.6,4.2,,,0
user_005686,36-45,Rosario,Móvil,Free,231,21,416.04,156.0,17,23.1,9.3,0.065,2.73,0
user_005687,56+,Buenos Aires,Desktop,Free,123,49,235.91,24.0,26,58.6,12.1,0.17,11.95,0
user_005688,36-45,Buenos Aires,Móvil,Free,77,22,120.41,139.0,9,98.4,1.4,0.637,8.57,0
user_005689,36-45,Córdoba,Desktop,Free,152,3,490.82,45.0,29,92.5,1.9,0.341,,0
user_005690,18-25,Córdoba,Móvil,Basic,287,0,491.27,999.0,8,31.4,7.5,0.808,0.0,1
user_005691,26-35,Rosario,Móvil,Basic,142,30,375.98,178.0,7,93.4,15.6,,6.34,0
user_005692,56+,Buenos Aires,Desktop,Basic,237,42,157.39,180.0,22,68.0,17.9,0.14,5.32,0
user_005693,18-25,Córdoba,Móvil,Free,14,38,52.56,134.0,6,9.6,2.9,,38.0,0
user_005694,36-45,Buenos Aires,Desktop,Free,9,17,455.54,47.0,26,62.1,3.7,0.636,,1
user_005695,36-45,La Plata,Tablet,Free,194,28,475.66,153.0,26,109.7,15.1,,4.33,0
user_005696,36-45,Buenos Aires,Desktop,Free,223,50,436.39,113.0,17,78.6,8.2,0.285,,0
user_005697,18-25,Rosario,Móvil,Basic,143,4,16.56,86.0,23,100.5,15.4,0.348,0.84,1
user_005698,18-25,La Plata,Móvil,Premium,281,18,196.76,62.0,3,,9.2,,1.92,0
user_005699,46-55,La Plata,Móvil,Premium,176,27,435.24,0.0,1,112.2,6.6,0.679,4.6,0
user_005700,26-35,Rosario,Desktop,Free,267,25,412.78,3.0,14,80.3,13.0,,,1
user_005701,36-45,Rosario,Desktop,Free,197,24,488.1,113.0,6,,19.1,0.146,3.65,1
user_005702,18-25,Rosario,Desktop,Premium,107,23,379.78,117.0,8,84.3,13.5,0.123,6.45,0
user_005703,56+,Córdoba,Desktop,Premium,149,29,206.98,3.0,12,26.3,8.3,0.34,,0
user_005704,18-25,,Móvil,Basic,165,26,235.2,99.0,19,27.8,17.8,0.184,4.73,0
user_005705,36-45,Otros,Móvil,Free,66,27,304.3,44.0,16,109.1,2.6,,12.27,1
user_005706,36-45,Otros,Móvil,Free,0,28,319.11,17.0,15,88.7,5.2,0.247,28.0,1
user_005707,18-25,Otros,Tablet,Premium,337,30,197.72,174.0,1,44.8,6.4,0.998,,1
user_005708,26-35,Otros,Desktop,Premium,347,6,219.82,169.0,21,44.1,6.9,0.721,0.52,0
user_005709,36-45,Rosario,Desktop,Free,89,32,424.57,97.0,9,67.0,17.2,0.376,10.79,0
user_005710,36-45,Córdoba,Móvil,Free,98,27,401.58,6.0,6,102.4,17.7,0.203,8.27,0
user_005711,46-55,Buenos Aires,Desktop,Basic,279,9,254.67,159.0,30,75.7,2.7,0.224,0.97,1
user_005712,36-45,Buenos Aires,Móvil,Basic,167,38,37.38,174.0,24,,18.7,,,0
user_005713,36-45,Mendoza,Tablet,Basic,111,26,193.0,114.0,13,9.9,5.9,0.698,7.03,0
user_005714,26-35,La Plata,Tablet,Basic,155,7,214.17,7.0,28,19.6,8.5,0.947,,1
user_005715,36-45,,Móvil,Premium,28,37,355.71,86.0,23,54.4,6.1,0.263,37.0,0
user_005716,26-35,Buenos Aires,Desktop,Free,321,6,157.61,134.0,20,9.7,12.0,0.905,0.56,0
user_005717,56+,,Desktop,Enterprise,191,15,109.78,163.0,24,3.0,19.9,,2.36,1
user_005718,36-45,Córdoba,Desktop,Enterprise,243,0,176.69,999.0,26,30.6,19.7,0.669,0.0,0
user_005719,46-55,Buenos Aires,Móvil,Basic,93,24,38.18,145.0,12,83.1,6.8,0.618,7.74,1
user_005720,26-35,Mendoza,Móvil,Free,56,12,16.59,138.0,26,109.3,9.4,,6.43,1
user_005721,26-35,Rosario,Desktop,Premium,168,3,405.38,68.0,3,111.9,2.4,0.406,0.54,1
user_005722,56+,Buenos Aires,Desktop,Free,37,20,149.21,89.0,6,69.2,9.0,0.629,16.22,1
user_005723,26-35,Córdoba,Móvil,Basic,359,0,164.1,999.0,20,57.9,6.0,0.869,0.0,0
user_005724,36-45,Mendoza,Móvil,Premium,67,16,393.19,13.0,5,36.7,12.2,0.502,7.16,1
user_005725,46-55,Córdoba,Móvil,Free,331,36,347.34,86.0,21,34.5,17.4,0.263,,0
user_005726,26-35,Otros,Tablet,Premium,228,39,21.4,112.0,29,97.7,13.4,0.962,5.13,1
user_005727,36-45,Buenos Aires,Móvil,Premium,63,44,182.76,173.0,14,77.2,4.2,0.295,20.95,0
user_005728,26-35,Buenos Aires,Móvil,Free,38,8,263.27,21.0,13,24.3,9.3,0.585,6.32,1
user_005729,46-55,Otros,Móvil,Premium,248,12,497.0,143.0,26,,11.5,0.25,1.45,0
user_005730,46-55,Buenos Aires,Móvil,Premium,73,3,398.73,84.0,21,5.0,14.4,0.27,1.23,1
user_005731,56+,Córdoba,Desktop,Free,304,20,208.51,31.0,27,29.4,16.5,0.239,,1
user_005732,18-25,Mendoza,Móvil,Enterprise,137,31,161.95,32.0,26,9.2,13.2,,,0
user_005733,36-45,Córdoba,Móvil,Free,171,42,335.21,114.0,1,,5.8,0.401,7.37,1
user_005734,26-35,Mendoza,Desktop,Basic,13,3,240.5,163.0,18,84.5,10.1,0.015,3.0,1
user_005735,36-45,Buenos Aires,Móvil,Basic,21,16,121.63,82.0,25,70.7,5.3,0.364,16.0,0
user_005736,56+,Otros,Móvil,Basic,30,23,440.55,164.0,26,,5.7,0.019,23.0,1
user_005737,56+,Buenos Aires,Desktop,Free,18,15,345.74,,2,22.4,1.4,0.89,15.0,0
user_005738,18-25,Córdoba,Móvil,Enterprise,111,2,275.82,105.0,19,117.5,4.8,0.029,0.54,0
user_005739,,Buenos Aires,Móvil,Premium,226,21,367.89,2.0,8,17.3,18.0,,2.79,1
user_005740,36-45,Rosario,Móvil,Basic,314,14,296.51,18.0,26,8.8,6.9,0.246,,1
user_005741,26-35,Buenos Aires,Móvil,Free,172,47,343.87,67.0,12,46.0,18.6,0.482,8.2,0
user_005742,36-45,Rosario,Móvil,Free,161,31,112.3,3.0,7,108.2,19.2,0.795,,1
user_005743,46-55,La Plata,Móvil,Basic,217,21,18.26,132.0,27,20.9,13.8,0.031,2.9,1
user_005744,46-55,Mendoza,Desktop,Free,229,35,130.41,162.0,16,65.2,10.1,0.254,,1
user_005745,18-25,Buenos Aires,Desktop,,316,49,147.93,116.0,26,96.3,13.3,0.264,4.65,0
user_005746,36-45,Buenos Aires,Desktop,Basic,104,27,413.01,137.0,0,92.8,9.9,0.791,7.79,1
user_005747,56+,Buenos Aires,Desktop,Basic,253,23,385.57,115.0,24,91.8,9.0,0.009,,0
user_005748,46-55,Mendoza,Móvil,Free,351,32,127.44,105.0,24,117.2,6.5,0.826,,1
user_005749,46-55,Rosario,Tablet,Basic,96,43,378.03,131.0,20,119.0,18.4,0.367,13.44,1
user_005750,26-35,Córdoba,Tablet,Free,155,44,199.75,128.0,1,,16.5,,8.52,1
user_005751,36-45,La Plata,Móvil,Free,138,43,403.28,79.0,8,42.4,3.5,0.172,9.35,1
user_005752,18-25,Buenos Aires,Móvil,Basic,102,35,229.59,83.0,18,21.6,13.4,0.573,,1
user_005753,46-55,Buenos Aires,Móvil,Basic,315,49,265.07,153.0,23,31.6,8.2,0.55,,1
user_005754,46-55,Córdoba,Desktop,Free,222,6,334.34,141.0,21,54.9,6.9,0.941,0.81,0
user_005755,36-45,Buenos Aires,Móvil,Free,22,8,211.67,45.0,27,33.9,5.1,,8.0,0
user_005756,56+,Buenos Aires,Desktop,Basic,273,31,275.99,106.0,10,101.8,7.4,0.552,3.41,0
user_005757,26-35,Otros,Móvil,Premium,151,14,461.25,24.0,3,77.0,14.6,,2.78,0
user_005758,26-35,Córdoba,Móvil,Basic,78,32,430.26,76.0,28,32.6,14.5,0.545,12.31,0
user_005759,18-25,Rosario,Móvil,Basic,187,30,373.55,36.0,25,99.7,17.6,0.533,,0
user_005760,18-25,,Móvil,Free,42,23,300.18,2.0,5,24.5,14.1,,16.43,1
user_005761,26-35,Otros,Móvil,Basic,224,11,73.16,48.0,22,109.3,10.3,0.316,,1
user_005762,36-45,Mendoza,Móvil,Free,89,36,201.37,157.0,26,89.6,19.8,0.941,12.13,1
user_005763,26-35,Buenos Aires,Desktop,Enterprise,108,28,238.2,30.0,12,25.1,14.1,0.615,7.78,0
user_005764,36-45,Rosario,Móvil,Basic,264,29,260.61,100.0,28,93.9,2.8,0.747,3.3,0
user_005765,36-45,Rosario,Desktop,Free,332,49,470.97,175.0,8,,3.5,,,1
user_005766,36-45,La Plata,Móvil,Basic,342,46,275.67,145.0,14,34.6,13.2,,4.04,1
user_005767,18-25,Otros,Desktop,Premium,209,49,466.66,74.0,5,,6.7,0.761,7.03,0
user_005768,26-35,Rosario,Móvil,Free,44,29,338.17,110.0,14,,15.3,0.409,19.77,0
user_005769,36-45,Buenos Aires,Móvil,Basic,79,48,299.93,33.0,21,37.5,2.7,0.862,18.23,1
user_005770,36-45,Buenos Aires,Móvil,Premium,263,25,332.8,13.0,16,12.5,13.1,0.31,2.85,1
user_005771,36-45,Buenos Aires,Tablet,Free,78,18,78.83,119.0,7,,12.0,,6.92,0
user_005772,18-25,Córdoba,Desktop,Basic,300,16,355.32,135.0,26,90.4,11.7,0.433,1.6,1
user_005773,18-25,Otros,Móvil,Premium,280,28,23.41,30.0,18,6.7,4.0,0.286,3.0,0
user_005774,18-25,Otros,Desktop,Premium,175,9,182.85,39.0,8,35.6,9.8,,,0
user_005775,,Mendoza,Tablet,Basic,53,22,137.59,106.0,28,77.5,13.1,0.783,12.45,1
user_005776,56+,Córdoba,Móvil,Free,338,3,287.33,95.0,22,105.6,10.2,0.971,0.27,1
user_005777,56+,La Plata,Tablet,Free,246,21,389.86,115.0,17,31.3,4.9,0.093,2.56,0
user_005778,26-35,Mendoza,Desktop,Basic,313,35,181.72,178.0,20,49.0,3.0,,,0
user_005779,46-55,Córdoba,Móvil,Basic,124,21,458.86,129.0,24,11.5,11.4,0.788,5.08,1
user_005780,36-45,Córdoba,Móvil,Free,95,33,140.99,128.0,20,56.1,11.9,,10.42,1
user_005781,46-55,Otros,Desktop,Premium,189,0,476.91,999.0,26,3.2,18.2,0.707,0.0,0
user_005782,46-55,Mendoza,Móvil,Basic,330,27,262.8,151.0,1,97.4,4.7,0.444,2.45,0
user_005783,46-55,Otros,Tablet,Premium,363,19,217.28,52.0,18,10.8,3.7,0.861,,1
user_005784,26-35,Buenos Aires,Desktop,Basic,41,28,492.85,108.0,4,,3.1,0.868,20.49,1
user_005785,,Otros,,Free,225,1,376.32,104.0,28,84.9,18.2,0.157,0.13,0
user_005786,18-25,Córdoba,Móvil,Free,46,8,35.58,24.0,7,35.4,17.5,0.251,5.22,1
user_005787,46-55,Córdoba,Móvil,Premium,105,32,203.05,33.0,16,14.0,11.5,0.202,,0
user_005788,26-35,Córdoba,Móvil,Free,64,4,104.01,89.0,29,,13.8,0.25,1.88,0
user_005789,26-35,Otros,Desktop,Basic,221,9,155.54,175.0,19,107.4,12.5,,1.22,1
user_005790,36-45,Buenos Aires,Móvil,Basic,308,12,383.26,141.0,16,19.8,15.5,0.619,1.17,0
user_005791,36-45,Córdoba,Móvil,Premium,5,33,241.41,95.0,29,38.9,16.3,0.027,33.0,0
user_005792,36-45,Córdoba,Móvil,Free,194,7,461.27,107.0,26,74.7,16.4,0.034,1.08,1
user_005793,36-45,Buenos Aires,Desktop,Free,285,43,61.52,176.0,15,103.9,10.0,0.551,4.53,0
user_005794,36-45,Córdoba,Móvil,Free,102,24,458.46,0.0,8,100.2,19.1,0.751,7.06,0
user_005795,26-35,Rosario,Móvil,Premium,210,14,238.36,116.0,6,20.8,8.5,0.909,2.0,1
user_005796,46-55,Buenos Aires,Móvil,Free,71,36,475.18,30.0,5,110.2,8.2,,15.21,0
user_005797,26-35,La Plata,Desktop,Basic,328,10,463.02,11.0,1,70.0,15.8,0.991,0.91,0
user_005798,26-35,La Plata,Desktop,Free,104,38,247.39,4.0,16,110.8,7.7,0.508,10.96,1
user_005799,36-45,Buenos Aires,Móvil,Free,4,4,110.61,126.0,8,67.0,8.4,0.5,4.0,0
user_005800,26-35,Buenos Aires,Móvil,Basic,299,16,204.87,1.0,10,86.7,11.9,0.6,,1
user_005801,18-25,Otros,Móvil,Free,241,31,308.47,6.0,10,5.5,15.1,0.689,3.86,1
user_005802,26-35,Buenos Aires,Móvil,Premium,313,15,467.78,107.0,20,94.3,4.1,0.978,,0
user_005803,18-25,Rosario,Móvil,Enterprise,168,38,58.54,26.0,29,,7.9,0.441,6.79,1
user_005804,46-55,Córdoba,Tablet,Free,81,35,311.45,134.0,9,57.3,9.4,,12.96,1
user_005805,46-55,Mendoza,Móvil,Premium,327,20,472.79,16.0,13,36.6,15.2,0.69,1.83,1
user_005806,36-45,Córdoba,Móvil,Premium,64,29,483.72,10.0,18,55.2,17.1,0.85,13.59,1
user_005807,36-45,Rosario,Móvil,Basic,83,45,495.87,125.0,23,43.0,18.6,0.588,,0
user_005808,36-45,La Plata,Desktop,Basic,88,3,346.56,87.0,22,111.0,16.8,0.829,1.02,0
user_005809,46-55,Buenos Aires,Móvil,Basic,157,6,374.21,50.0,26,1.8,14.9,0.62,1.15,1
user_005810,18-25,Córdoba,Móvil,Free,283,41,219.81,44.0,19,116.7,5.6,0.78,4.35,1
user_005811,36-45,Mendoza,Desktop,Free,62,32,353.71,178.0,29,22.1,8.7,0.722,15.48,0
user_005812,36-45,Buenos Aires,Móvil,Basic,104,41,370.96,143.0,1,28.5,7.6,0.628,11.83,0
user_005813,18-25,Córdoba,Desktop,Basic,283,44,393.99,118.0,5,,13.3,0.185,4.66,0
user_005814,36-45,Córdoba,Tablet,Basic,126,8,119.04,83.0,22,27.2,17.0,0.138,1.9,0
user_005815,18-25,Rosario,Móvil,Free,341,11,459.74,62.0,29,3.0,5.0,0.526,0.97,0
user_005816,36-45,Otros,Móvil,Free,78,5,76.74,160.0,6,89.8,15.4,0.792,1.92,1
user_005817,26-35,Buenos Aires,Desktop,Free,153,2,227.04,163.0,8,40.6,18.3,0.047,,1
user_005818,36-45,Buenos Aires,Tablet,Free,187,38,318.03,118.0,3,39.3,1.5,0.803,6.1,1
user_005819,18-25,Otros,Móvil,Premium,44,20,21.39,179.0,9,13.8,16.7,0.725,13.64,1
user_005820,18-25,Buenos Aires,Tablet,Premium,190,29,390.91,84.0,1,118.6,4.5,0.468,4.58,0
user_005821,18-25,Buenos Aires,Móvil,Basic,344,28,312.07,24.0,9,73.0,5.6,,,0
user_005822,36-45,Buenos Aires,Móvil,Free,310,16,196.9,137.0,16,95.4,3.3,0.495,1.55,1
user_005823,18-25,Rosario,Móvil,Premium,156,18,274.33,61.0,10,111.8,2.2,0.159,3.46,0
